,respiratory system disease,integumentary system disease,immune system disease,gastrointestinal system disease,musculoskeletal system disease,acquired metabolic disease,urinary system disease,cardiovascular system disease,nervous system disease,cancer,multiple
840,0,0,0,0,0,0,0,0,0,0,1
8438,0,0,0,0,0,0,0,0,0,1,0
84866,0,0,0,0,0,0,0,0,0,1,0
84870,0,0,0,0,0,0,0,0,0,1,0
85236,0,0,0,0,0,0,0,0,0,1,0
8614,0,0,0,0,0,0,0,0,0,1,0
8863,0,0,0,0,0,0,0,0,0,1,0
8871,0,0,0,0,0,0,0,0,0,1,0
8894,0,0,0,0,0,0,0,0,0,1,0
898,0,0,0,0,0,0,0,0,0,1,0
9048,0,0,0,0,0,0,0,0,0,1,0
9076,0,0,0,0,0,0,0,0,0,0,1
9185,0,0,0,0,0,0,0,0,0,1,0
92140,0,0,0,0,0,0,0,0,0,1,0
92483,0,0,0,0,0,0,0,0,0,1,0
9473,0,0,0,0,0,0,0,0,0,1,0
9590,0,0,0,0,0,0,0,0,0,1,0
9623,0,0,0,0,0,0,0,0,0,1,0
9668,0,0,0,0,0,0,0,0,0,1,0
972,0,0,0,0,0,0,0,0,0,1,0
9754,0,0,0,0,0,0,0,0,0,1,0
978,0,0,0,0,0,0,0,0,0,1,0
9801,0,0,0,0,0,0,0,0,0,1,0
9821,0,0,0,0,0,0,0,0,0,1,0
10135,0,0,0,0,0,0,0,0,0,0,1
10203,0,1,0,0,0,0,0,0,0,0,0
10261,0,1,0,0,0,0,0,0,0,0,0
10437,0,0,0,0,0,0,0,0,0,0,1
10875,0,1,0,0,0,0,0,0,0,0,0
133418,0,1,0,0,0,0,0,0,0,0,0
2215,0,1,0,0,0,0,0,0,0,0,0
22822,0,0,0,0,0,0,0,0,0,0,1
23460,0,1,0,0,0,0,0,0,0,0,0
2533,0,1,0,0,0,0,0,0,0,0,0
4084,0,1,0,0,0,0,0,0,0,0,0
4222,0,1,0,0,0,0,0,0,0,0,0
4360,0,1,0,0,0,0,0,0,0,0,0
4814,0,0,0,0,0,0,0,0,0,0,1
51284,0,1,0,0,0,0,0,0,0,0,0
5996,0,0,0,0,0,0,0,0,0,0,1
6303,0,0,0,0,0,0,0,0,0,0,1
6363,0,0,0,0,0,0,0,0,0,0,1
63924,0,1,0,0,0,0,0,0,0,0,0
6480,0,0,0,0,0,0,0,0,0,0,1
6769,0,1,0,0,0,0,0,0,0,0,0
7378,0,1,0,0,0,0,0,0,0,0,0
8140,0,0,0,0,0,0,0,0,0,0,1
8564,0,0,0,0,0,0,0,0,0,0,1
9168,0,1,0,0,0,0,0,0,0,0,0
4594,0,0,0,0,0,1,0,0,0,0,0
5826,0,0,0,0,0,0,0,0,0,0,0
64902,0,0,0,0,0,0,0,0,0,0,0
6906,0,0,0,0,0,0,0,0,0,0,0
5578,0,0,0,0,0,0,0,0,0,0,0
100507098,0,0,0,0,0,0,0,0,0,0,1
101927119,0,0,0,0,0,0,0,0,1,0,0
102060414,0,0,0,0,0,0,0,0,1,0,0
102724766,0,0,0,0,0,0,0,0,0,0,1
10452,0,0,0,0,0,0,0,0,0,0,1
114902,0,0,0,0,0,0,0,0,1,0,0
1295,0,0,0,0,0,0,0,0,1,0,0
1300,0,0,0,0,0,0,0,0,1,0,0
221294,0,0,0,0,0,0,0,0,0,0,1
23539,0,0,0,0,0,0,0,0,1,0,0
341,0,0,0,0,0,0,0,0,0,0,1
3426,0,0,0,0,0,0,0,0,1,0,0
387715,0,0,0,0,0,0,0,0,1,0,0
389641,0,0,0,0,0,0,0,0,1,0,0
55013,0,0,0,0,0,0,0,0,1,0,0
5654,0,0,0,0,0,0,0,0,1,0,0
5819,0,0,0,0,0,0,0,0,1,0,0
5978,0,0,0,0,0,0,0,0,0,0,1
6239,0,0,0,0,0,0,0,0,1,0,0
64802,0,0,0,0,0,0,0,0,1,0,0
6499,0,0,0,0,0,0,0,0,1,0,0
7046,0,0,0,0,0,0,0,0,0,0,1
7936,0,0,0,0,0,0,0,0,1,0,0
81579,0,0,0,0,0,0,0,0,1,0,0
10102,0,0,0,0,0,0,0,1,0,0,0
137735,0,0,0,0,0,0,0,1,0,0,0
150094,0,0,0,0,0,0,0,0,0,0,1
1824,0,0,0,0,0,0,0,0,0,0,1
282996,0,0,0,0,0,0,0,1,0,0,0
3688,0,0,0,0,0,0,0,0,0,0,1
4607,0,0,0,0,0,0,0,1,0,0,0
5664,0,0,0,0,0,0,0,0,0,0,1
5973,0,0,0,0,0,0,0,1,0,0,0
64651,0,0,0,0,0,0,0,1,0,0,0
7134,0,0,0,0,0,0,0,1,0,0,0
7709,0,0,0,0,0,0,0,1,0,0,0
7840,0,0,0,0,0,0,0,1,0,0,0
84665,0,0,0,0,0,0,0,1,0,0,0
1119,0,0,0,0,0,0,0,0,1,0,0
25828,0,0,0,0,0,0,0,0,1,0,0
5077,0,0,0,0,0,0,0,0,1,0,0
5110,0,0,0,0,0,0,0,0,1,0,0
5130,0,0,0,0,0,0,0,0,1,0,0
57216,0,0,0,0,0,0,0,0,1,0,0
2548,0,0,0,0,0,0,0,1,0,0,0
4633,0,0,0,0,0,0,0,1,0,0,0
4635,0,0,0,0,0,0,0,1,0,0,0
58498,0,0,0,0,0,0,0,1,0,0,0
6902,0,0,0,0,0,0,0,1,0,0,0
10806,0,0,0,0,0,0,0,0,0,0,1
11020,0,0,0,0,0,0,0,0,0,0,0
129880,0,0,0,0,0,0,0,0,0,0,0
166379,0,0,0,0,0,0,0,0,0,0,0
22954,0,0,0,0,0,0,0,0,0,0,0
27241,0,0,0,0,1,0,0,0,0,0,0
51057,0,0,0,0,0,1,0,0,0,0,0
54585,0,0,0,0,0,0,0,0,0,0,0
54903,0,0,0,0,0,0,0,0,0,0,0
55212,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,0,0
79738,0,0,0,0,0,0,0,0,0,0,0
80184,0,0,0,0,0,0,0,0,1,0,0
8195,0,0,0,0,0,0,0,0,0,0,0
91147,0,0,0,1,0,0,0,0,0,0,0
92482,0,0,0,0,0,0,0,0,0,0,0
100996521,0,0,0,0,0,0,0,0,0,1,0
1017,0,0,0,0,0,0,0,0,0,0,1
10557,0,0,0,0,0,0,0,0,0,1,0
10589,0,0,0,0,0,0,0,0,0,1,0
10743,0,0,0,0,0,0,0,0,0,0,1
10963,0,0,0,0,0,0,0,0,0,1,0
11098,0,0,0,0,0,0,0,0,0,1,0
114795,0,0,0,0,0,0,0,0,0,1,0
116071,0,0,0,0,0,0,0,0,0,1,0
116150,0,0,0,0,0,0,0,0,0,1,0
1207,0,0,0,0,0,0,0,0,0,1,0
128869,0,0,0,0,0,0,0,0,0,1,0
160762,0,0,0,0,0,0,0,0,0,1,0
161291,0,0,0,0,0,0,0,0,0,1,0
1630,0,0,0,0,0,0,0,0,0,0,1
170589,0,0,0,0,0,0,0,0,0,1,0
172,0,0,0,0,0,0,0,0,0,1,0
1823,0,0,0,0,0,0,0,0,0,1,0
1896,0,0,0,0,0,0,0,0,0,1,0
202559,0,0,0,0,0,0,0,0,0,1,0
2035,0,0,0,0,0,0,0,0,0,1,0
2185,0,0,0,0,0,0,0,0,0,0,1
220929,0,0,0,0,0,0,0,0,0,1,0
221074,0,0,0,0,0,0,0,0,0,1,0
221079,0,0,0,0,0,0,0,0,0,1,0
222537,0,0,0,0,0,0,0,0,0,1,0
22914,0,0,0,0,0,0,0,0,0,1,0
23270,0,0,0,0,0,0,0,0,0,1,0
23742,0,0,0,0,0,0,0,0,0,1,0
245806,0,0,0,0,0,0,0,0,0,1,0
25842,0,0,0,0,0,0,0,0,0,1,0
26472,0,0,0,0,0,0,0,0,0,1,0
26503,0,0,0,0,0,0,0,0,0,1,0
26507,0,0,0,0,0,0,0,0,0,1,0
283130,0,0,0,0,0,0,0,0,0,1,0
283316,0,0,0,0,0,0,0,0,0,1,0
285761,0,0,0,0,0,0,0,0,0,1,0
29103,0,0,0,0,0,0,0,0,0,1,0
29901,0,0,0,0,0,0,0,0,0,1,0
30062,0,0,0,0,0,0,0,0,0,1,0
3205,0,0,0,0,0,0,0,0,0,1,0
3238,0,0,0,0,0,0,0,0,0,1,0
3371,0,0,0,0,0,0,0,0,0,0,1
338398,0,0,0,0,0,0,0,0,0,1,0
340273,0,0,0,0,0,0,0,0,0,1,0
3619,0,0,0,0,0,0,0,0,0,1,0
3820,0,0,0,0,0,0,0,0,0,1,0
3958,0,0,0,0,0,0,0,0,0,1,0
402,0,0,0,0,0,0,0,0,0,1,0
405,0,0,0,0,0,0,0,0,0,0,1
4241,0,0,0,0,0,0,0,0,0,1,0
4293,0,0,0,0,0,0,0,0,0,1,0
5078,0,0,0,0,0,0,0,0,0,0,1
51501,0,0,0,0,0,0,0,0,0,1,0
5305,0,0,0,0,0,0,0,0,0,1,0
5332,0,0,0,0,0,0,0,0,0,1,0
53353,0,0,0,0,0,0,0,0,0,0,1
54663,0,0,0,0,0,0,0,0,0,1,0
55149,0,0,0,0,0,0,0,0,0,1,0
55331,0,0,0,0,0,0,0,0,0,1,0
5537,0,0,0,0,0,0,0,0,0,1,0
55504,0,0,0,0,0,0,0,0,0,1,0
55862,0,0,0,0,0,0,0,0,0,1,0
56128,0,0,0,0,0,0,0,0,0,1,0
56925,0,0,0,0,0,0,0,0,0,1,0
57016,0,0,0,0,0,0,0,0,0,0,1
57120,0,0,0,0,0,0,0,0,0,1,0
57678,0,0,0,0,0,0,0,0,0,1,0
57700,0,0,0,0,0,0,0,0,0,1,0
58189,0,0,0,0,0,0,0,0,0,1,0
5922,0,0,0,0,0,0,0,0,0,1,0
6188,0,0,0,0,0,0,0,0,0,1,0
6392,0,0,0,0,0,0,0,0,0,1,0
64215,0,0,0,0,0,0,0,0,0,1,0
64799,0,0,0,0,0,0,0,0,0,1,0
6494,0,0,0,0,0,0,0,0,0,1,0
6538,0,0,0,0,0,0,0,0,0,1,0
6860,0,0,0,0,0,0,0,0,0,1,0
7365,0,0,0,0,0,0,0,0,0,1,0
740,0,0,0,0,0,0,0,0,0,1,0
7536,0,0,0,0,0,0,0,0,0,1,0
79852,0,0,0,0,0,0,0,0,0,1,0
80070,0,0,0,0,0,0,0,0,0,1,0
8029,0,0,0,0,0,0,0,0,0,1,0
80723,0,0,0,0,0,0,0,0,0,1,0
823,0,0,0,0,0,0,0,0,0,1,0
8295,0,0,0,0,0,0,0,0,0,1,0
83638,0,0,0,0,0,0,0,0,0,1,0
8398,0,0,0,0,0,0,0,0,0,1,0
84285,0,0,0,0,0,0,0,0,0,1,0
843,0,0,0,0,0,0,0,0,0,1,0
8452,0,0,0,0,0,0,0,0,0,1,0
8558,0,0,0,0,0,0,0,0,0,1,0
9088,0,0,0,0,0,0,0,0,0,1,0
9610,0,0,0,0,0,0,0,0,0,1,0
9689,0,0,0,0,0,0,0,0,0,1,0
9712,0,0,0,0,0,0,0,0,0,1,0
9832,0,0,0,0,0,0,0,0,0,1,0
9846,0,0,0,0,0,0,0,0,0,0,1
9869,0,0,0,0,0,0,0,0,0,1,0
9947,0,0,0,0,0,0,0,0,0,1,0
10803,0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,0,0,1
3554,0,0,0,0,0,0,0,0,0,0,1
3568,0,0,0,0,0,0,0,0,0,0,1
5196,0,0,0,0,0,0,0,0,0,0,1
6361,0,0,0,0,0,0,0,0,0,0,1
6369,0,0,0,0,0,0,0,0,0,0,1
6374,0,0,0,0,0,0,0,0,0,0,1
959,0,0,0,0,0,0,0,0,0,0,1
149775,0,0,0,0,0,0,1,0,0,0,0
26249,0,0,0,0,0,0,1,0,0,0,0
7830,0,0,0,0,0,0,1,0,0,0,0
8675,0,0,0,0,0,0,1,0,0,0,0
11010,0,0,0,0,0,0,0,0,0,0,1
129563,0,0,0,0,0,0,0,0,0,1,0
255738,0,0,0,0,0,0,0,0,0,1,0
283120,0,0,0,0,0,0,0,0,0,1,0
4810,0,0,0,0,0,0,0,0,0,1,0
102800310,0,0,0,0,0,0,0,0,0,1,0
25976,0,0,0,0,0,0,0,0,0,1,0
401022,0,0,0,0,0,0,0,0,0,1,0
4978,0,0,0,0,0,0,0,0,0,0,1
8631,0,0,0,0,0,0,0,0,0,1,0
92421,0,0,0,0,0,0,0,0,0,1,0
101927688,0,0,0,0,0,0,0,0,0,1,0
1062,0,0,0,0,0,0,0,0,0,1,0
1618,0,0,0,0,0,0,0,0,0,1,0
55159,0,0,0,0,0,0,0,0,0,0,1
63978,0,0,0,0,0,0,0,0,0,1,0
6793,0,0,0,0,0,0,0,0,0,1,0
8093,0,0,0,0,0,0,0,0,0,1,0
8888,0,0,0,0,0,0,0,0,0,1,0
9534,0,0,0,0,0,0,0,0,0,1,0
9673,0,0,0,0,0,0,0,0,0,1,0
1082,0,0,0,0,0,0,0,0,0,0,0
2488,0,0,0,0,0,0,0,0,0,0,0
5424,0,0,0,0,0,0,0,0,0,1,0
6866,0,0,0,0,0,0,0,0,0,0,0
23237,0,0,0,0,0,0,0,0,1,0,0
5173,0,0,0,0,0,0,0,0,0,0,1
6927,0,0,0,0,0,0,0,0,0,0,1
8131,0,0,0,0,0,0,0,0,0,0,0
100288687,0,0,0,0,1,0,0,0,0,0,0
22947,0,0,0,0,1,0,0,0,0,0,0
23347,0,0,0,0,0,0,0,0,0,0,1
2483,0,0,0,0,1,0,0,0,0,0,0
3308,0,0,0,0,0,0,0,0,0,0,1
4060,0,0,0,0,1,0,0,0,0,0,0
100131315,0,0,0,0,0,0,0,0,0,1,0
100996485,0,0,0,0,0,0,0,0,0,0,1
101805488,0,0,0,0,0,0,0,0,0,1,0
101927324,0,0,0,0,0,0,0,0,0,0,1
10714,0,0,0,0,0,0,0,0,0,1,0
120376,0,0,0,0,0,0,0,0,0,1,0
171472,0,0,0,0,0,0,0,0,0,1,0
283050,0,0,0,0,0,0,0,0,0,1,0
3911,0,0,0,0,0,0,0,0,0,1,0
399948,0,0,0,0,0,0,0,0,0,1,0
4092,0,0,0,0,0,0,0,0,0,0,1
4512,0,0,0,0,0,0,0,0,0,0,1
51474,0,0,0,0,0,0,0,0,0,1,0
5157,0,0,0,0,0,0,0,0,0,1,0
64359,0,0,0,0,0,0,0,0,0,1,0
745,0,0,0,0,0,0,0,0,0,1,0
80114,0,0,0,0,0,0,0,0,0,1,0
80776,0,0,0,0,0,0,0,0,0,1,0
81928,0,0,0,0,0,0,0,0,0,1,0
85415,0,0,0,0,0,0,0,0,0,1,0
10152,0,0,0,0,0,0,0,1,0,0,0
1593,0,0,0,0,0,0,0,0,0,0,1
3269,0,0,0,0,0,0,0,1,0,0,0
337,0,0,0,0,0,0,0,1,0,0,0
4048,0,0,0,0,0,0,0,1,0,0,0
470,0,0,0,0,0,0,0,1,0,0,0
100130503,1,0,0,0,0,0,0,0,0,0,0
10111,1,0,0,0,0,0,0,0,0,0,0
101928940,1,0,0,0,0,0,0,0,0,0,0
101928947,1,0,0,0,0,0,0,0,0,0,0
101929231,1,0,0,0,0,0,0,0,0,0,0
11127,0,0,0,0,0,0,0,0,0,0,1
117,1,0,0,0,0,0,0,0,0,0,0
117156,1,0,0,0,0,0,0,0,0,0,0
134430,1,0,0,0,0,0,0,0,0,0,0
149628,1,0,0,0,0,0,0,0,0,0,0
169026,0,0,0,0,0,0,0,0,0,0,1
222256,1,0,0,0,0,0,0,0,0,0,0
23108,1,0,0,0,0,0,0,0,0,0,0
23194,0,0,0,0,0,0,0,0,0,0,1
25890,1,0,0,0,0,0,0,0,0,0,0
284110,1,0,0,0,0,0,0,0,0,0,0
286046,0,0,0,0,0,0,0,0,0,0,1
30009,1,0,0,0,0,0,0,0,0,0,0
3135,1,0,0,0,0,0,0,0,0,0,0
3176,1,0,0,0,0,0,0,0,0,0,0
387129,1,0,0,0,0,0,0,0,0,0,0
414764,1,0,0,0,0,0,0,0,0,0,0
4589,1,0,0,0,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0,0,0,1
51088,1,0,0,0,0,0,0,0,0,0,0
51131,1,0,0,0,0,0,0,0,0,0,0
55876,0,0,0,0,0,0,0,0,0,0,1
5592,0,0,0,0,0,0,0,0,0,0,1
5660,0,0,0,0,0,0,0,0,0,0,1
6037,1,0,0,0,0,0,0,0,0,0,0
60495,0,0,0,0,0,0,0,0,0,0,1
6490,1,0,0,0,0,0,0,0,0,0,0
6701,1,0,0,0,0,0,0,0,0,0,0
7145,1,0,0,0,0,0,0,0,0,0,0
85480,0,0,0,0,0,0,0,0,0,0,1
8989,1,0,0,0,0,0,0,0,0,0,0
94103,0,0,0,0,0,0,0,0,0,0,1
1829,0,0,0,0,0,0,0,1,0,0,0
27063,0,0,0,0,0,0,0,1,0,0,0
3920,0,0,0,0,0,0,0,0,0,0,1
4563,0,0,0,0,0,0,0,1,0,0,0
4565,0,0,0,0,0,0,0,1,0,0,0
4634,0,0,0,0,0,0,0,1,0,0,0
57158,0,0,0,0,0,0,0,1,0,0,0
88,0,0,0,0,0,0,0,1,0,0,0
91624,0,0,0,0,0,0,0,1,0,0,0
1459,0,0,0,0,0,0,0,0,0,1,0
2709,0,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,1,0
3713,0,0,0,0,0,0,0,0,0,1,0
3848,0,0,0,0,0,0,0,0,0,1,0
3858,0,0,0,0,0,0,0,0,0,0,1
4014,0,0,0,0,0,0,0,0,0,1,0
6667,0,0,0,0,0,1,0,0,0,0,0
8843,0,0,0,0,0,0,0,0,0,1,0
100128590,0,0,0,0,0,0,0,0,1,0,0
100130950,0,0,0,0,0,0,0,0,1,0,0
100289673,0,0,0,0,0,0,0,0,1,0,0
10082,0,0,0,0,0,0,0,0,0,0,1
101927587,0,0,0,0,0,0,0,0,1,0,0
101929423,0,0,0,0,0,0,0,0,1,0,0
102465508,0,0,0,0,0,0,0,0,1,0,0
10347,0,0,0,0,0,0,0,0,1,0,0
10418,0,0,0,0,0,0,0,0,1,0,0
10658,0,0,0,0,0,0,0,0,1,0,0
10858,0,0,0,0,0,0,0,0,1,0,0
10979,0,0,0,0,0,0,0,0,0,0,1
114876,0,0,0,0,0,0,0,0,0,0,1
123041,0,0,0,0,0,0,0,0,1,0,0
161,0,0,0,0,0,0,0,0,1,0,0
168667,0,0,0,0,0,0,0,0,1,0,0
1718,0,0,0,0,0,0,0,0,1,0,0
1808,0,0,0,0,0,0,0,0,1,0,0
196051,0,0,0,0,0,0,0,0,1,0,0
1965,0,0,0,0,0,0,0,0,0,0,1
2041,0,0,0,0,0,0,0,0,1,0,0
222255,0,0,0,0,0,0,0,0,1,0,0
22976,0,0,0,0,0,0,0,0,1,0,0
23026,0,0,0,0,0,0,0,0,1,0,0
23072,0,0,0,0,0,0,0,0,1,0,0
23215,0,0,0,0,0,0,0,0,1,0,0
23385,0,0,0,0,0,0,0,0,1,0,0
23413,0,0,0,0,0,0,0,0,1,0,0
23621,0,0,0,0,0,0,0,0,0,0,1
2567,0,0,0,0,0,0,0,0,1,0,0
25902,0,0,0,0,0,0,0,0,0,0,1
26330,0,0,0,0,0,0,0,0,1,0,0
267,0,0,0,0,0,0,0,0,0,0,1
27115,0,0,0,0,0,0,0,0,1,0,0
27328,0,0,0,0,0,0,0,0,1,0,0
274,0,0,0,0,0,0,0,0,1,0,0
285965,0,0,0,0,0,0,0,0,1,0,0
28969,0,0,0,0,0,0,0,0,1,0,0
29780,0,0,0,0,0,0,0,0,1,0,0
323,0,0,0,0,0,0,0,0,1,0,0
338645,0,0,0,0,0,0,0,0,1,0,0
3416,0,0,0,0,0,0,0,0,1,0,0
343641,0,0,0,0,0,0,0,0,0,0,1
3492,0,0,0,0,0,0,0,0,1,0,0
353128,0,0,0,0,0,0,0,0,1,0,0
3635,0,0,0,0,0,0,0,0,1,0,0
388325,0,0,0,0,0,0,0,0,1,0,0
400511,0,0,0,0,0,0,0,0,1,0,0
4336,0,0,0,0,0,0,0,0,1,0,0
450086,0,0,0,0,0,0,0,0,1,0,0
498,0,0,0,0,0,0,0,0,1,0,0
51338,0,0,0,0,0,0,0,0,0,0,1
54209,0,0,0,0,0,0,0,0,1,0,0
54798,0,0,0,0,0,0,0,0,1,0,0
54828,0,0,0,0,0,0,0,0,1,0,0
55063,0,0,0,0,0,0,0,0,1,0,0
55351,0,0,0,0,0,0,0,0,0,0,1
55676,0,0,0,0,0,0,0,0,1,0,0
56776,0,0,0,0,0,0,0,0,0,0,1
5697,0,0,0,0,0,0,0,0,0,0,1
57091,0,0,0,0,0,0,0,0,1,0,0
57569,0,0,0,0,0,0,0,0,1,0,0
57687,0,0,0,0,0,0,0,0,1,0,0
60412,0,0,0,0,0,0,0,0,1,0,0
642,0,0,0,0,0,0,0,0,1,0,0
64231,0,0,0,0,0,0,0,0,0,0,1
644135,0,0,0,0,0,0,0,0,1,0,0
644873,0,0,0,0,0,0,0,0,1,0,0
64851,0,0,0,0,0,0,0,0,1,0,0
6517,0,0,0,0,0,0,0,0,0,0,1
6653,0,0,0,0,0,0,0,0,1,0,0
7019,0,0,0,0,0,0,0,0,1,0,0
7447,0,0,0,0,0,0,0,0,1,0,0
7782,0,0,0,0,0,0,0,0,1,0,0
780912,0,0,0,0,0,0,0,0,1,0,0
79660,0,0,0,0,0,0,0,0,1,0,0
79789,0,0,0,0,0,0,0,0,1,0,0
80320,0,0,0,0,0,0,0,0,1,0,0
8081,0,0,0,0,0,0,0,0,1,0,0
8301,0,0,0,0,0,0,0,0,0,0,1
84888,0,0,0,0,0,0,0,0,1,0,0
8738,0,0,0,0,0,0,0,0,0,0,1
8913,0,0,0,0,0,0,0,0,1,0,0
9019,0,0,0,0,0,0,0,0,1,0,0
932,0,0,0,0,0,0,0,0,1,0,0
9325,0,0,0,0,0,0,0,0,1,0,0
945,0,0,0,0,0,0,0,0,0,0,1
9498,0,0,0,0,0,0,0,0,1,0,0
9705,0,0,0,0,0,0,0,0,1,0,0
100131801,0,0,0,0,0,0,0,0,0,0,0
116228,0,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0,0
1352,0,0,0,0,0,0,0,0,0,0,0
22868,0,0,0,0,0,0,1,0,0,0,0
28958,0,0,0,0,0,0,0,0,0,0,0
4570,0,0,0,0,0,0,0,0,0,0,0
84334,0,0,0,0,0,0,0,0,0,0,0
84987,0,0,0,0,0,0,0,0,0,0,0
57560,0,0,0,0,0,0,0,0,1,0,0
84839,0,0,0,0,0,0,0,0,1,0,0
1103,0,0,0,0,0,0,0,0,1,0,0
30813,0,0,0,0,0,0,0,0,1,0,0
4543,0,0,0,0,0,0,0,0,1,0,0
7070,0,0,0,0,0,0,0,0,1,0,0
8322,0,0,0,0,0,0,0,0,1,0,0
10850,0,1,0,0,0,0,0,0,0,0,0
11004,0,1,0,0,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0,0,0,0,1
1520,0,0,0,0,0,0,0,0,0,0,1
2167,0,1,0,0,0,0,0,0,0,0,0
2312,0,1,0,0,0,0,0,0,0,0,0
23657,0,1,0,0,0,0,0,0,0,0,0
30968,0,1,0,0,0,0,0,0,0,0,0
3108,0,1,0,0,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,0,0,0,0,1
3849,0,1,0,0,0,0,0,0,0,0,0
3851,0,1,0,0,0,0,0,0,0,0,0
5008,0,1,0,0,0,0,0,0,0,0,0
51311,0,0,0,0,0,0,0,0,0,0,1
5266,0,1,0,0,0,0,0,0,0,0,0
54578,0,1,0,0,0,0,0,0,0,0,0
54658,0,0,0,0,0,0,0,0,0,0,1
5718,0,1,0,0,0,0,0,0,0,0,0
6279,0,0,0,0,0,0,0,0,0,0,1
6288,0,1,0,0,0,0,0,0,0,0,0
6318,0,1,0,0,0,0,0,0,0,0,0
7177,0,1,0,0,0,0,0,0,0,0,0
8544,0,1,0,0,0,0,0,0,0,0,0
8744,0,0,0,0,0,0,0,0,0,0,1
9759,0,0,0,0,0,0,0,0,0,0,1
100874011,0,1,0,0,0,0,0,0,0,0,0
101927260,0,1,0,0,0,0,0,0,0,0,0
101927774,0,1,0,0,0,0,0,0,0,0,0
102465537,0,1,0,0,0,0,0,0,0,0,0
129446,0,1,0,0,0,0,0,0,0,0,0
151887,0,1,0,0,0,0,0,0,0,0,0
284382,0,1,0,0,0,0,0,0,0,0,0
339400,0,1,0,0,0,0,0,0,0,0,0
386653,0,1,0,0,0,0,0,0,0,0,0
5017,0,1,0,0,0,0,0,0,0,0,0
54778,0,1,0,0,0,0,0,0,0,0,0
5599,0,0,0,0,0,0,0,0,0,0,1
6367,0,1,0,0,0,0,0,0,0,0,0
63940,0,0,0,0,0,0,0,0,0,0,1
100188836,0,0,0,0,0,0,0,1,0,0,0
100188877,0,0,0,0,0,0,0,1,0,0,0
100507308,0,0,0,0,0,0,0,1,0,0,0
23293,0,0,0,0,0,0,0,1,0,0,0
23316,0,0,0,0,0,0,0,0,0,0,1
338334,0,0,0,0,0,0,0,1,0,0,0
387573,0,0,0,0,0,0,0,1,0,0,0
387584,0,0,0,0,0,0,0,1,0,0,0
387585,0,0,0,0,0,0,0,1,0,0,0
388165,0,0,0,0,0,0,0,1,0,0,0
3988,0,0,0,0,0,0,0,0,0,0,1
51530,0,0,0,0,0,0,0,1,0,0,0
55219,0,0,0,0,0,0,0,1,0,0,0
55973,0,0,0,0,0,0,0,1,0,0,0
57608,0,0,0,0,0,0,0,1,0,0,0
65264,0,0,0,0,0,0,0,1,0,0,0
6943,0,0,0,0,0,0,0,1,0,0,0
80350,0,0,0,0,0,0,0,1,0,0,0
80724,0,0,0,0,0,0,0,1,0,0,0
84439,0,0,0,0,0,0,0,1,0,0,0
84624,0,0,0,0,0,0,0,1,0,0,0
84722,0,0,0,0,0,0,0,1,0,0,0
8613,0,0,0,0,0,0,0,0,0,0,1
8882,0,0,0,0,0,0,0,0,0,0,1
91851,0,0,0,0,0,0,0,1,0,0,0
100188853,0,0,0,0,1,0,0,0,0,0,0
100188854,0,0,0,0,1,0,0,0,0,0,0
10376,0,0,0,0,1,0,0,0,0,0,0
10487,0,0,0,0,1,0,0,0,0,0,0
10576,0,0,0,0,1,0,0,0,0,0,0
10584,0,0,0,0,0,0,0,0,0,0,1
10935,0,0,0,0,0,0,0,0,0,0,1
11138,0,0,0,0,1,0,0,0,0,0,0
11343,0,0,0,0,1,0,0,0,0,0,0
220164,0,0,0,0,1,0,0,0,0,0,0
2244,0,0,0,0,0,0,0,0,0,0,1
25796,0,0,0,0,1,0,0,0,0,0,0
2597,0,0,0,0,0,0,0,0,0,0,1
2820,0,0,0,0,0,0,0,0,0,0,1
338382,0,0,0,0,1,0,0,0,0,0,0
348751,0,0,0,0,1,0,0,0,0,0,0
4860,0,0,0,0,1,0,0,0,0,0,0
5019,0,0,0,0,1,0,0,0,0,0,0
5315,0,0,0,0,1,0,0,0,0,0,0
5906,0,0,0,0,1,0,0,0,0,0,0
6251,0,0,0,0,0,0,0,0,0,0,1
7094,0,0,0,0,1,0,0,0,0,0,0
7171,0,0,0,0,0,0,0,0,0,0,1
7414,0,0,0,0,0,0,0,0,0,0,1
7471,0,0,0,0,1,0,0,0,0,0,0
92344,0,0,0,0,1,0,0,0,0,0,0
9948,0,0,0,0,0,0,0,0,0,0,1
112616,0,0,0,0,0,0,0,1,0,0,0
1431,0,0,0,0,0,0,0,0,0,0,1
152,0,0,0,0,0,0,0,1,0,0,0
161725,0,0,0,0,0,0,0,1,0,0,0
2053,0,0,0,0,0,0,0,1,0,0,0
2660,0,0,0,0,0,0,0,1,0,0,0
478,0,0,0,0,0,0,0,0,0,0,1
487,0,0,0,0,0,0,0,1,0,0,0
5170,0,0,0,0,0,0,0,1,0,0,0
5502,0,0,0,0,0,0,0,1,0,0,0
