,diseased
90011,0
20467,0
24852,0
396416,0
133558,0
850367,0
416104,0
440348,0
56817,0
57688,0
654231,0
120071,0
56200,0
653877,0
23917,0
816225,0
80816,0
93273,0
26579,0
69736,0
253639,0
23205,0
20850,0
14693,0
113894,0
5670,0
83447,0
851858,0
12703,0
375719,0
827496,0
80905,0
26374,0
853288,0
851369,0
20017,0
117274,0
53630,0
80316,0
23514,0
1490001,0
24205,0
54484,0
57338,0
80032,0
24400,0
80740,0
68097,0
299625,0
850843,0
280756,0
30052,0
401024,0
414061,0
856766,0
79663,0
51372,0
55000,0
851771,0
11796,0
192254,0
853463,0
362598,0
51062,0
55908,0
108071,0
93408,0
80154,0
197258,0
55258,0
9543,0
3699,0
114789,0
57441,0
146542,0
300303,0
399355,0
690966,0
77980,0
28793,0
53822,0
398313,0
171350,0
643406,0
854714,0
113691,0
140699,0
144125,0
19696,0
10877,0
26441,0
56892,0
20430,0
3783773,0
256815,0
66495,0
56356,0
220388,0
117155,0
84419,0
171765,0
165530,0
79086,0
339983,0
23541,0
57758,0
854925,0
337795,0
100527943,0
855841,0
10863,0
63953,0
855306,0
29943,0
474384,0
348825,0
281080,0
4961464,0
10123,0
15388,0
114659,0
151525,0
856321,0
283232,0
767874,0
80737,0
161835,0
830290,0
71745,0
856746,0
110178,0
90019,0
500985,0
84077,0
60345,0
26417,0
126248,0
201176,0
105689,0
856413,0
836360,0
100287042,0
855661,0
2644,0
27190,0
25798,0
64530,0
84622,0
230979,0
853573,0
853585,0
4050,0
19255,0
14232,0
340990,0
29489,0
85443,0
73710,0
17494216,0
79041,0
9085,0
10930,0
28823,0
23015,0
854068,0
381979,0
221241,0
79981,0
79442,0
23625,0
282205,0
6940,0
26025,0
392360,0
29118,0
11772,0
5967,0
148206,0
229227,0
100294162,0
390502,0
64850,0
26409,0
854206,0
114212,0
10886,0
374875,0
56145,0
90956,0
13175,0
488984,0
9333,0
18508,0
851336,0
100337564,0
265,0
84836,0
389125,0
83694,0
499878,0
24240,0
17863,0
84253,0
154089,0
193629,0
852403,0
51104,0
445372,0
405754,0
53333,0
818402,0
13206,0
31598,0
839419,0
150368,0
66049,0
75717,0
153339,0
391833,0
970,0
284185,0
389690,0
120406,0
29985,0
100132163,0
728318,0
24182,0
230908,0
9635,0
819567,0
314393,0
1088,0
13636,0
16476,0
132321,0
284040,0
89781,0
198437,0
1142,0
64766,0
23659,0
851620,0
116659,0
73447,0
25252,0
4961462,0
11949,0
23045,0
8228,0
162979,0
342926,0
852763,0
67264,0
114132,0
3783768,0
843516,0
12367,0
116236,0
94275,0
17993,0
203611,0
14681,0
53608,0
56736,0
24211,0
53325,0
550631,0
11819,0
84826,0
160065,0
851485,0
283932,0
100287045,0
65255,0
207615,0
114851,0
851495,0
80036,0
10800,0
51156,0
851988,0
143570,0
269338,0
3077460,0
128338,0
113906,0
197320,0
305955,0
853782,0
113835,0
852215,0
14464,0
55105,0
83610,0
54868,0
257000,0
14228,0
83401,0
2540406,0
833868,0
122042,0
222826,0
76795,0
407738,0
14133,0
373975,0
16423,0
839540,0
79057,0
854957,0
10388,0
165631,0
55647,0
25960,0
404299,0
100009581,0
1473,0
341333,0
852032,0
316561,0
841765,0
28955,0
15122,0
147791,0
8747,0
224619,0
851636,0
280843,0
64205,0
72512,0
644414,0
654319,0
79729,0
440498,0
20278,0
244310,0
842256,0
146227,0
56163,0
375337,0
855104,0
90523,0
15259,0
850643,0
50854,0
163742,0
2676,0
284443,0
34009,0
237422,0
26103,0
363425,0
838658,0
281831,0
728127,0
19325,0
643617,0
114794,0
347487,0
401994,0
856059,0
50646,0
645086,0
852986,0
5253,0
3755,0
128153,0
253832,0
10638,0
395,0
844005,0
511484,0
100187828,0
284309,0
13430,0
16201,0
53917,0
17717,0
284697,0
343477,0
26405,0
56884,0
85317,0
51754,0
83641,0
25578,0
36544,0
21974,0
157574,0
100506055,0
170799,0
852424,0
855254,0
55332,0
83999,0
282173,0
226562,0
2297,0
19655,0
56468,0
178272,0
41744,0
852612,0
23957,0
126259,0
55146,0
54834,0
196500,0
69562,0
2703457,0
853097,0
211770,0
116151,0
730426,0
68147,0
91775,0
346653,0
100507739,0
677800,0
22201,0
85238,0
14225,0
56208,0
100135583,0
147948,0
157739,0
375035,0
10368,0
284307,0
22137,0
13,0
123887,0
7359,0
850539,0
54944,0
70497,0
58844,0
850803,0
115727,0
855751,0
818860,0
32100,0
65258,0
29083,0
100132406,0
401505,0
339210,0
226075,0
8681,0
30939,0
400242,0
855897,0
856147,0
73542,0
852757,0
150709,0
856856,0
6964,0
6965,0
283651,0
824422,0
2652,0
67245,0
81491,0
203190,0
360023,0
51000,0
853106,0
30928,0
151050,0
124817,0
852233,0
855821,0
24414,0
64513,0
80837,0
83490,0
50664,0
8303,0
441155,0
53310,0
619505,0
1261,0
493860,0
654320,0
67040,0
1360,0
855201,0
29722,0
11865,0
200232,0
116871,0
157310,0
855237,0
33196,0
26050,0
390760,0
100293737,0
20724,0
151473,0
3780,0
255061,0
29942,0
57415,0
7092,0
10899,0
338055,0
388591,0
22628,0
20166,0
7700,0
79891,0
677679,0
10753,0
12772,0
851431,0
84058,0
361381,0
730441,0
23359,0
50592,0
56470,0
820142,0
388323,0
653147,0
222950,0
72097,0
854029,0
284440,0
155066,0
56138,0
20823,0
130576,0
56097,0
56853,0
376940,0
100033433,0
41085,0
196410,0
850346,0
13433,0
2165,0
16564,0
134111,0
100364825,0
100616191,0
850440,0
19894,0
414918,0
24672,0
27151,0
284992,0
5675,0
9881,0
854428,0
397769,0
292330,0
12912,0
79987,0
83571,0
162655,0
221833,0
3466,0
81693,0
192192,0
854543,0
16909,0
57512,0
498109,0
854303,0
852378,0
55190,0
14862,0
5988,0
851335,0
735079,0
67130,0
100996747,0
853895,0
130132,0
854106,0
132299,0
396526,0
81818,0
59303,0
9556,0
80310,0
121512,0
90321,0
13426,0
13510,0
19334,0
124149,0
852313,0
64196,0
57593,0
10867,0
22278,0
127795,0
2829,0
29799,0
852873,0
54985,0
54600,0
10647,0
271457,0
24099,0
440044,0
80890,0
320707,0
642954,0
2703393,0
828970,0
853860,0
32045,0
15571,0
80834,0
380441,0
851800,0
500040,0
653226,0
390883,0
1487945,0
100153862,0
40830,0
417947,0
619563,0
19079,0
25650,0
89978,0
503670,0
272359,0
200030,0
112744,0
400555,0
2844,0
2539869,0
16498,0
79680,0
175781,0
18655,0
6023,0
855592,0
57157,0
9436,0
64823,0
19766,0
14205,0
653820,0
20602,0
653687,0
852547,0
140630,0
390155,0
90737,0
855283,0
286423,0
147657,0
160419,0
493869,0
29151,0
148930,0
219749,0
283652,0
9058,0
728556,0
283238,0
285679,0
20977,0
68045,0
100129777,0
100037714,0
850505,0
17472,0
9723,0
854324,0
20511,0
51252,0
158800,0
26333,0
57728,0
266747,0
852395,0
314930,0
417956,0
208198,0
81005,0
102093,0
147495,0
851513,0
1521,0
404179,0
173287,0
3812,0
31669,0
83800,0
2703384,0
283768,0
257203,0
341359,0
817612,0
727751,0
92014,0
81616,0
441191,0
853653,0
643394,0
12421,0
307169,0
57830,0
727676,0
124056,0
67097,0
542767,0
57546,0
851797,0
10103,0
20613,0
29271,0
853830,0
16924,0
686499,0
390648,0
395635,0
33837,0
854040,0
70052,0
162137,0
69714,0
25819,0
100359642,0
400818,0
348645,0
55992,0
361970,0
851993,0
84417,0
414919,0
17716,0
89817,0
25255,0
150379,0
57467,0
285343,0
100130557,0
342527,0
855771,0
35121,0
68203,0
192134,0
142683,0
837452,0
28035,0
117166,0
256223,0
852018,0
9068,0
108155,0
432442,0
140488,0
84924,0
828617,0
283284,0
57577,0
852373,0
821519,0
66736,0
25353,0
1310,0
57001,0
1724712,0
257648,0
79904,0
53609,0
56249,0
679835,0
25502,0
10178,0
20132,0
256227,0
19088,0
2703422,0
123207,0
303155,0
80023,0
319110,0
117060,0
100008890,0
238055,0
27160,0
15364,0
192656,0
15467,0
69993,0
853393,0
12336,0
83765,0
1770,0
56324,0
379355,0
851408,0
53834,0
401262,0
146712,0
158326,0
27239,0
147172,0
234663,0
496247,0
399385,0
18095,0
283971,0
207214,0
4858,0
404220,0
64768,0
257240,0
853604,0
84885,0
140734,0
142891,0
11950,0
854119,0
3447,0
147670,0
83459,0
509933,0
18415,0
339476,0
69009,0
79802,0
375133,0
50764,0
54657,0
829895,0
854691,0
15900,0
100361133,0
374018,0
196385,0
440587,0
64420,0
7117,0
394380,0
76338,0
850496,0
16150,0
127262,0
150165,0
79825,0
18171,0
8759,0
50719,0
18080,0
26825,0
239510,0
138715,0
179441,0
219770,0
12753,0
81678,0
126204,0
11464,0
677840,0
65277,0
315840,0
647013,0
306862,0
100506898,0
23217,0
828957,0
15951,0
84539,0
92285,0
16647,0
51006,0
2542606,0
291948,0
100507290,0
10816,0
25135,0
375387,0
81854,0
401817,0
851624,0
17060,0
10663,0
401027,0
287026,0
80063,0
168391,0
50995,0
11991,0
100528064,0
232976,0
78968,0
22230,0
26447,0
207212,0
6060,0
13982,0
440452,0
527565,0
392490,0
541472,0
2540149,0
5197,0
3783702,0
17719,0
144195,0
54300,0
404550,0
288734,0
839131,0
17454,0
29282,0
64896,0
337875,0
200634,0
50651,0
375759,0
71774,0
140859,0
852276,0
3631281,0
171329,0
4503,0
727830,0
71096,0
23395,0
65019,0
375444,0
123606,0
29338,0
84677,0
116655,0
15275,0
2703350,0
8484,0
150221,0
117145,0
56180,0
100359583,0
397857,0
855101,0
199870,0
109241,0
113386,0
74142,0
644422,0
2703368,0
83787,0
851691,0
852235,0
84002,0
26814,0
388882,0
856412,0
417553,0
178079,0
7482,0
100361067,0
855474,0
14056,0
856461,0
9153,0
71720,0
855256,0
127700,0
442868,0
839690,0
171484,0
3270,0
22334,0
2436,0
72787,0
8846,0
824493,0
12361,0
81827,0
820364,0
6540,0
90527,0
685055,0
851461,0
25155,0
54328,0
21665,0
3790,0
80288,0
388569,0
11966,0
171574,0
824216,0
284912,0
677841,0
18707,0
6762,0
140586,0
20405,0
137994,0
440699,0
28387,0
41565,0
851707,0
856241,0
25238,0
24146,0
100360302,0
8273,0
856438,0
823556,0
333931,0
398149,0
856517,0
850504,0
68585,0
299331,0
192157,0
17165,0
100505540,0
122970,0
8287993,0
2218,0
14694,0
856886,0
19417,0
75723,0
181263,0
139422,0
196792,0
313837,0
117045,0
100009341,0
360213,0
2845,0
18571,0
25261,0
282072,0
56063,0
57125,0
22193,0
192170,0
440822,0
100132053,0
79413,0
20747,0
5458,0
832846,0
84647,0
30138,0
76960,0
25676,0
138162,0
84873,0
219983,0
24399,0
91074,0
856821,0
850527,0
109711,0
58503,0
27010,0
21376,0
404305,0
339906,0
9542,0
85315,0
855838,0
828230,0
54123,0
852858,0
93765,0
163087,0
113791,0
64118,0
296480,0
255189,0
74192,0
148870,0
114023,0
313564,0
92558,0
377841,0
14460,0
18747,0
2703399,0
851996,0
851504,0
100760101,0
27368,0
257236,0
56351,0
81650,0
854284,0
852380,0
854732,0
853805,0
56140,0
851410,0
254778,0
284014,0
57406,0
75465,0
389383,0
180637,0
91300,0
54619,0
851928,0
20844,0
10795,0
23574,0
126638,0
22630,0
2846,0
57691,0
851342,0
25132,0
54863,0
219578,0
100272216,0
120425,0
389141,0
398425,0
36809,0
380351,0
170791,0
380110,0
447433,0
221442,0
440264,0
11546,0
84176,0
114044,0
26659,0
821625,0
851135,0
415116,0
109624,0
20901,0
2542112,0
268890,0
20375,0
65248,0
7594,0
340485,0
51012,0
19340,0
317703,0
64115,0
284114,0
554207,0
21413,0
353299,0
255180,0
78783,0
78998,0
85453,0
80863,0
94031,0
55321,0
340075,0
856786,0
100272147,0
10349,0
853262,0
169611,0
79113,0
245007,0
56513,0
22194,0
55515,0
3783761,0
854096,0
850499,0
100952,0
281201,0
75869,0
283748,0
293524,0
18537,0
55450,0
39765,0
54766,0
252881,0
3080,0
13007,0
84954,0
387882,0
56191,0
854038,0
17975,0
360739,0
852721,0
852755,0
25636,0
270097,0
29419,0
18764,0
286097,0
284615,0
498366,0
851433,0
16646,0
72042,0
220001,0
19017,0
100363878,0
100342572,0
854708,0
395688,0
113763,0
57751,0
280968,0
240057,0
401145,0
4496,0
212514,0
2847,0
855621,0
363633,0
829484,0
67841,0
5383,0
18570,0
67087,0
29222,0
100033435,0
728833,0
852788,0
68501,0
817506,0
734734,0
380423,0
153396,0
851381,0
24586,0
135250,0
851310,0
20851,0
91966,0
643641,0
256356,0
12460,0
79605,0
149934,0
829315,0
26826,0
17920,0
26782,0
41743,0
170670,0
29579,0
1497091,0
151258,0
298203,0
154091,0
851908,0
66795,0
51054,0
407610,0
820986,0
728392,0
19170,0
854138,0
55303,0
84016,0
445341,0
100365943,0
25059,0
100126693,0
84215,0
64051,0
84895,0
227541,0
20587,0
29923,0
57583,0
855645,0
79646,0
19769,0
85474,0
207147,0
374308,0
26815,0
854913,0
856411,0
840989,0
83550,0
856371,0
9426,0
30946,0
7870,0
64582,0
68612,0
852875,0
285498,0
78938,0
3535,0
281667,0
853427,0
51524,0
26853,0
81830,0
652972,0
307309,0
856148,0
100101629,0
1487705,0
66899,0
276770,0
7190,0
10357,0
30814,0
856794,0
854435,0
830009,0
228829,0
394303,0
57829,0
855689,0
856195,0
171140,0
12465,0
24642,0
854505,0
6043,0
855886,0
56459,0
307799,0
375010,0
25735,0
53313,0
83797,0
113157,0
4276,0
343472,0
303599,0
245446,0
20404,0
361712,0
854778,0
56107,0
200844,0
20873,0
69104,0
405788,0
7789,0
64405,0
7776,0
851726,0
79160,0
69260,0
259240,0
852108,0
854131,0
281439,0
56488,0
28940,0
107975,0
29635,0
399461,0
69202,0
17451,0
171177,0
644934,0
855943,0
92312,0
125111,0
17164,0
129521,0
13823,0
55065,0
64516,0
24297,0
15461,0
64180,0
51277,0
113402,0
440556,0
400011,0
7558,0
5051,0
100525777,0
56139,0
74360,0
100131561,0
395839,0
388561,0
19361,0
853784,0
168451,0
55264,0
14661,0
266727,0
84436,0
70620,0
53872,0
11857,0
390321,0
399814,0
340146,0
146378,0
100009050,0
221711,0
146923,0
12675,0
85301,0
22031,0
175532,0
21912,0
10520,0
223701,0
69710,0
148113,0
84068,0
287931,0
3807,0
162517,0
84765,0
856682,0
54825,0
653162,0
14174,0
74112,0
30010,0
94271,0
74365,0
24245,0
16876,0
13607,0
853318,0
855291,0
53420,0
56193,0
22033,0
853272,0
84684,0
281555,0
375850,0
220042,0
93550,0
853357,0
2539480,0
56981,0
166647,0
100294190,0
64678,0
6702,0
219287,0
513971,0
55943,0
855257,0
100363176,0
43849,0
222553,0
400120,0
284358,0
852617,0
83589,0
55260,0
85345,0
63910,0
853668,0
2703391,0
853758,0
856584,0
830941,0
382090,0
152078,0
512891,0
64106,0
171500,0
56187,0
2703420,0
853181,0
854734,0
852498,0
148898,0
91227,0
619569,0
114783,0
28825,0
20362,0
67420,0
316265,0
727803,0
734277,0
85460,0
25033,0
854513,0
15239,0
76580,0
14960,0
310218,0
81870,0
284613,0
285556,0
168090,0
171082,0
100365196,0
338094,0
104721,0
401474,0
856420,0
57828,0
824128,0
89845,0
66212,0
12034,0
57452,0
267012,0
9752,0
20200,0
11308,0
100527963,0
64645,0
67955,0
312451,0
66593,0
280993,0
29931,0
67630,0
19360,0
18256,0
113984,0
643382,0
119385,0
340390,0
200298,0
692227,0
380451,0
287845,0
101060200,0
116563,0
100130302,0
85316,0
851372,0
3565776,0
2703379,0
167359,0
389123,0
79652,0
31251,0
100131827,0
677813,0
828511,0
504856,0
25585,0
115584,0
819731,0
835699,0
94091,0
830424,0
117103,0
2703358,0
856027,0
391211,0
3747,0
852589,0
11610,0
853447,0
24212,0
501628,0
26236,0
100131689,0
18701,0
851676,0
850877,0
399473,0
827052,0
288663,0
54299,0
65180,0
850744,0
4064,0
851617,0
18018,0
79957,0
853612,0
53919,0
100361818,0
838935,0
380481,0
252971,0
124641,0
364834,0
10446,0
817045,0
219874,0
24108,0
64066,0
4636,0
19070,0
84891,0
20091,0
554236,0
136332,0
851332,0
15382,0
92370,0
828681,0
851169,0
79758,0
12759,0
286770,0
12937,0
387753,0
100340842,0
733594,0
852686,0
852177,0
300880,0
317705,0
91522,0
283600,0
81832,0
396040,0
853149,0
55539,0
208650,0
56705,0
83718,0
54067,0
56725,0
338751,0
18708,0
13998,0
100157327,0
286987,0
66934,0
132851,0
853920,0
33505,0
855655,0
100361858,0
12343,0
838633,0
506900,0
161176,0
28639,0
71804,0
284207,0
856700,0
733264,0
53838,0
83620,0
23437,0
851493,0
2703407,0
55997,0
164091,0
100359517,0
856519,0
677833,0
246182,0
57600,0
303185,0
18033,0
347273,0
380559,0
856247,0
389206,0
219855,0
226778,0
11472,0
83766,0
283869,0
854130,0
786,0
361732,0
108058,0
427887,0
287571,0
13211,0
441476,0
10343,0
653566,0
239027,0
15242,0
301458,0
56327,0
114559,0
100130417,0
12571,0
305288,0
74268,0
16772,0
91461,0
165545,0
17347,0
222234,0
326273,0
595136,0
851073,0
831020,0
150290,0
499110,0
854495,0
18227,0
833541,0
4494,0
29810,0
75829,0
76007,0
216831,0
310378,0
851557,0
21813,0
211949,0
79755,0
9407,0
390531,0
115653,0
797,0
728957,0
820102,0
26431,0
73442,0
54741,0
851105,0
320191,0
55277,0
84144,0
855176,0
22195,0
22342,0
25751,0
127124,0
856103,0
15110,0
131177,0
78894,0
2703365,0
83529,0
21940,0
3451,0
2797,0
9283,0
677775,0
395832,0
19053,0
539521,0
15901,0
223864,0
22798,0
392465,0
11911,0
817200,0
60563,0
26557,0
57440,0
79094,0
399396,0
25621,0
14467,0
295230,0
820001,0
407835,0
441246,0
1188,0
12369,0
653268,0
72948,0
396440,0
2703421,0
216233,0
221547,0
288588,0
131601,0
216439,0
227737,0
851978,0
128497,0
149563,0
851221,0
13866,0
440519,0
74006,0
339324,0
191573,0
2703431,0
25469,0
74318,0
93377,0
20860,0
852772,0
24338,0
104886,0
398823,0
158046,0
151242,0
27094,0
22337,0
100361008,0
3077539,0
60462,0
20186,0
853705,0
353149,0
10164,0
824956,0
26664,0
375611,0
855143,0
55380,0
281791,0
854328,0
645958,0
852467,0
56716,0
18082,0
125336,0
688272,0
64466,0
388707,0
100335534,0
389396,0
817832,0
498284,0
51046,0
17909,0
831870,0
67296,0
114562,0
5483,0
22272,0
2703388,0
259294,0
21781,0
360471,0
853969,0
140880,0
50934,0
282319,0
235106,0
67469,0
856024,0
18125,0
9082,0
56421,0
396486,0
291981,0
70350,0
25829,0
642812,0
401068,0
390616,0
5301,0
158586,0
25987,0
421534,0
157807,0
29381,0
12648,0
235344,0
13644,0
646377,0
105377,0
727866,0
217012,0
150921,0
84027,0
851723,0
79145,0
140639,0
21838,0
4185,0
834207,0
13388,0
835411,0
55328,0
13682,0
57722,0
14202,0
22596,0
66108,0
158158,0
100348842,0
260429,0
213019,0
79683,0
852977,0
90462,0
219654,0
304543,0
399457,0
15258,0
729727,0
200261,0
853777,0
246269,0
326594,0
23807,0
100288805,0
224727,0
77113,0
850930,0
653219,0
850385,0
100353054,0
836200,0
854373,0
56350,0
401288,0
106894,0
13505,0
852317,0
296966,0
285231,0
389941,0
25747,0
728441,0
388558,0
100507321,0
14815,0
378465,0
851061,0
18514,0
54807,0
18952,0
256158,0
101,0
124093,0
502887,0
14269,0
9084,0
17721,0
193034,0
653857,0
83744,0
67145,0
284098,0
787528,0
499485,0
14682,0
51136,0
382913,0
145376,0
399314,0
33114,0
68202,0
199713,0
855691,0
14702,0
221393,0
731682,0
148014,0
286906,0
440419,0
254879,0
390151,0
17494231,0
339184,0
3077490,0
108888,0
10396,0
831738,0
853796,0
851264,0
644378,0
51705,0
817719,0
287876,0
52463,0
81575,0
100033821,0
853311,0
116502,0
594865,0
26442,0
67333,0
238880,0
235604,0
17240,0
54350,0
853552,0
116064,0
234729,0
84275,0
50632,0
5651,0
84777,0
854026,0
56699,0
16792,0
56265,0
56444,0
64693,0
50506,0
9843,0
255025,0
7757,0
387911,0
18015,0
100360573,0
128646,0
855552,0
221143,0
18476,0
152877,0
9827,0
18195,0
9560,0
853385,0
257062,0
466165,0
643253,0
56948,0
19222,0
337873,0
855228,0
19230,0
57047,0
64288,0
25149,0
79690,0
84848,0
23275,0
6076,0
362891,0
160335,0
856805,0
835341,0
126295,0
114804,0
15979,0
353322,0
381290,0
541565,0
2540720,0
91561,0
54581,0
93058,0
346606,0
379673,0
922,0
342510,0
59069,0
850327,0
645432,0
1133,0
11037,0
856287,0
11450,0
29677,0
9906,0
795,0
852440,0
374739,0
25769,0
10744,0
92241,0
344382,0
644464,0
57149,0
853118,0
28919,0
246777,0
1270128,0
29681,0
57571,0
850370,0
22335,0
818269,0
50836,0
66694,0
3707497,0
375057,0
854192,0
68375,0
282969,0
26611,0
26476,0
664713,0
318846,0
641434,0
80255,0
8632,0
8001,0
340784,0
269589,0
821147,0
60352,0
19822,0
814701,0
724102,0
147837,0
768213,0
50487,0
154790,0
90141,0
3110,0
24068,0
54674,0
287155,0
114038,0
852296,0
113540,0
161829,0
281790,0
9856,0
100129387,0
286319,0
819374,0
850951,0
853267,0
855512,0
79611,0
685005,0
729092,0
57165,0
855238,0
16438,0
15191,0
851942,0
22273,0
284685,0
440503,0
54196,0
306942,0
223828,0
29670,0
26533,0
221416,0
17709,0
852284,0
1006,0
56317,0
84541,0
59326,0
285829,0
58476,0
24407,0
316531,0
552889,0
388077,0
14375,0
158724,0
9834,0
51768,0
831660,0
856579,0
850569,0
400949,0
127396,0
850397,0
854698,0
15184,0
856217,0
282618,0
71833,0
338661,0
820443,0
255252,0
94062,0
11775,0
4991,0
29477,0
300711,0
12406,0
851946,0
53560,0
835875,0
65192,0
14674,0
17217,0
394261,0
854229,0
24105,0
308718,0
285051,0
268977,0
232975,0
834951,0
66865,0
53942,0
692053,0
735045,0
50907,0
289561,0
734287,0
23232,0
252853,0
83701,0
18186,0
728953,0
24668,0
57475,0
123346,0
855203,0
94030,0
4337672,0
852239,0
348158,0
83856,0
125981,0
54508,0
728841,0
11166,0
842094,0
57094,0
306007,0
856351,0
84696,0
852876,0
362715,0
139065,0
304670,0
340595,0
855607,0
379626,0
10229,0
824489,0
6302,0
222659,0
19820,0
100169758,0
254158,0
217232,0
73826,0
100359753,0
850614,0
442253,0
353513,0
13838,0
80219,0
23666,0
224170,0
20540,0
308901,0
574,0
29619,0
16178,0
27170,0
850819,0
12017,0
54993,0
51810,0
7195,0
728712,0
856504,0
853540,0
17687,0
81785,0
850396,0
852202,0
316521,0
11556,0
16332,0
83454,0
29445,0
6568,0
57258,0
16985,0
54587,0
58205,0
855243,0
266675,0
122258,0
360650,0
843577,0
150291,0
28424,0
280922,0
839145,0
853610,0
27041,0
855346,0
146212,0
854371,0
347344,0
851554,0
53369,0
855750,0
67128,0
64539,0
16180,0
850963,0
79762,0
100131863,0
17184,0
301513,0
50788,0
362161,0
408248,0
12859,0
257054,0
282890,0
6368,0
11172,0
100358702,0
55613,0
342898,0
9263,0
329064,0
14816,0
13629,0
29989,0
100360508,0
315707,0
192662,0
677826,0
17755,0
647000,0
56353,0
100132992,0
834173,0
20615,0
852372,0
83803,0
728039,0
56783,0
24409,0
33981,0
9488,0
852113,0
71893,0
171503,0
729774,0
653394,0
90649,0
59009,0
852004,0
100271357,0
729408,0
621893,0
35801,0
26810,0
387597,0
2543682,0
54225,0
147166,0
679712,0
853433,0
284412,0
100347570,0
10893,0
18993,0
19041,0
856589,0
728026,0
100289574,0
852418,0
29300,0
127018,0
851346,0
854670,0
91057,0
852672,0
850998,0
100366048,0
56663,0
66218,0
853395,0
431855,0
854902,0
10718,0
72900,0
162972,0
203447,0
855362,0
645323,0
26251,0
54664,0
143879,0
8748,0
853249,0
853199,0
83604,0
297756,0
111482,0
821622,0
252857,0
73158,0
282770,0
388531,0
855619,0
12053,0
67150,0
20847,0
142910,0
855415,0
283102,0
60677,0
18022,0
171041,0
169200,0
852664,0
289623,0
85416,0
100507703,0
850952,0
31293,0
27967,0
100293130,0
408263,0
57436,0
51458,0
4994,0
856677,0
284106,0
855005,0
7569,0
52055,0
255631,0
388753,0
851531,0
1357,0
729324,0
19727,0
192152,0
50757,0
100131980,0
853802,0
79844,0
161931,0
100529261,0
840379,0
78957,0
852128,0
74325,0
850343,0
20296,0
20289,0
85012,0
856511,0
23880,0
90075,0
28638,0
50768,0
100137718,0
83648,0
177734,0
342979,0
8808,0
56137,0
168507,0
127534,0
14645,0
853942,0
57393,0
729500,0
392510,0
828714,0
361458,0
24128,0
856218,0
68703,0
164668,0
23553,0
856404,0
100506581,0
440446,0
66679,0
728358,0
224020,0
79805,0
11227,0
700565,0
852979,0
297417,0
29458,0
215627,0
389170,0
113802,0
293991,0
100293534,0
54456,0
64520,0
100338049,0
57124,0
856223,0
653048,0
148198,0
378947,0
853664,0
55586,0
4308,0
3077517,0
641649,0
54991,0
854417,0
51751,0
833518,0
855055,0
19182,0
12798,0
24255,0
84269,0
11840,0
64849,0
852294,0
850871,0
852319,0
51384,0
2498,0
139170,0
856352,0
850554,0
9959,0
850889,0
56969,0
83840,0
16172,0
810883,0
303130,0
856422,0
83806,0
298648,0
56132,0
837483,0
281099,0
11025,0
90673,0
152559,0
140892,0
63974,0
100366016,0
644907,0
856705,0
15510,0
57714,0
832562,0
23988,0
300838,0
2540213,0
245965,0
100132288,0
17354,0
852203,0
26248,0
84070,0
201305,0
84814,0
100009587,0
835438,0
2703375,0
851751,0
22367,0
360734,0
284485,0
24551,0
139760,0
11514,0
2691,0
149013,0
338699,0
2615,0
318855,0
855732,0
13176,0
100616101,0
281040,0
363241,0
114770,0
304881,0
30960,0
126820,0
158763,0
25591,0
23627,0
539235,0
404203,0
855669,0
855753,0
53336,0
224807,0
3355,0
850962,0
80313,0
2703382,0
167555,0
74256,0
8938,0
647099,0
54083,0
25420,0
18574,0
853853,0
23881,0
12858,0
853641,0
239719,0
18751,0
283372,0
11185,0
100358690,0
57611,0
18584,0
176507,0
850358,0
852804,0
80731,0
9389,0
728791,0
199920,0
17754,0
18452,0
22844,0
157777,0
648791,0
100302213,0
100009196,0
506238,0
838174,0
11024,0
244667,0
852853,0
227753,0
2703415,0
52033,0
641340,0
19400,0
81918,0
139378,0
18744,0
100360522,0
