id,role_0,role_1,role_2,role_3,role_4
80288,1,394,0,0,0
388569,1,195,0,0,0
11966,1,387,0,0,0
171574,1,291,0,0,0
824216,1,262,0,0,0
1548,3,163,2,1,0
5193,4,299,1,5,0
284912,2,161,1,0,0
677841,1,452,0,0,0
18707,1,289,0,0,0
6762,1,76,0,0,0
140586,4,1415,2,4,0
20405,1,521,0,0,0
56128,1,321,0,0,0
137994,1,2129,0,0,0
440699,2,1143,1,0,0
28387,3,625,2,1,0
41565,1,63,0,0,0
851707,1,1644,0,0,0
856241,1,1644,0,0,0
25238,2,469,0,1,0
24146,3,149,3,0,0
100360302,1,247,0,0,0
8273,2,1908,1,0,0
856438,1,1644,0,0,0
393,5,650,10,0,0
823556,1,262,0,0,0
333931,1,9,0,0,0
398149,3,270,1,2,0
856517,1,1644,0,0,0
850504,2,1674,1,0,0
68585,1,521,0,0,0
299331,1,109,0,0,0
192157,2,272,0,1,0
17165,1,1253,0,0,0
100505540,1,2129,0,0,0
122970,1,97,0,0,0
8287993,2,37,1,0,0
2218,2,156,1,0,0
14694,1,321,0,0,0
856886,1,255,0,0,0
19417,2,1721,0,1,0
75723,1,135,0,0,0
181263,1,164,0,0,0
139422,2,135,1,0,0
441478,2,541,0,1,0
196792,1,34,0,0,0
84752,3,911,3,0,0
313837,1,247,0,0,0
117045,1,121,0,0,0
100009341,1,11,0,0,0
360213,1,521,0,0,0
2845,3,106,3,0,0
18571,1,289,0,0,0
25261,1,17,0,0,0
282072,1,6,0,0,0
56063,2,431,0,1,0
57125,1,44,0,0,0
79647,2,1962,1,0,0
22193,4,463,5,1,0
192170,1,448,0,0,0
81501,1,67,0,0,0
440822,1,220,0,0,0
100132053,1,697,0,0,0
79413,2,1362,1,0,0
20747,1,22,0,0,0
5458,1,786,0,0,0
832846,1,102,0,0,0
84647,3,60,3,0,0
30138,1,1644,0,0,0
76960,2,906,0,1,0
25676,1,106,0,0,0
138162,1,179,0,0,0
84873,2,254,1,0,0
219983,1,2129,0,0,0
24399,1,291,0,0,0
91074,1,1644,0,0,0
856821,1,204,0,0,0
850527,1,1644,0,0,0
109711,2,62,1,0,0
58503,1,5,0,0,0
27010,2,17,1,0,0
4825,1,148,0,0,0
21376,2,727,0,1,0
54209,1,17,0,0,0
404305,1,181,0,0,0
339906,1,93,0,0,0
9542,2,143,0,1,0
29949,1,3,0,0,0
85315,2,169,1,0,0
855838,2,1684,1,0,0
828230,1,143,0,0,0
54123,2,435,0,1,0
852858,1,1644,0,0,0
147381,1,2,0,0,0
93765,1,63,0,0,0
163087,2,1845,1,0,0
113791,3,712,2,1,0
64118,5,1268,8,2,0
296480,1,247,0,0,0
151742,1,180,0,0,0
255189,1,197,0,0,0
74192,1,521,0,0,0
148870,2,140,1,0,0
114023,1,247,0,0,0
313564,1,247,0,0,0
92558,1,432,0,0,0
377841,1,26,0,0,0
14460,1,99,0,0,0
18747,2,276,1,0,0
2703399,2,1000,1,0,0
851996,1,1644,0,0,0
851504,1,1644,0,0,0
200931,1,300,0,0,0
100760101,1,151,0,0,0
56849,1,302,0,0,0
27368,1,387,0,0,0
257236,1,381,0,0,0
56351,2,363,1,0,0
81650,2,596,1,0,0
854284,1,1644,0,0,0
852380,1,1644,0,0,0
854732,1,1644,0,0,0
92482,2,459,1,0,0
853805,1,1644,0,0,0
7292,2,511,0,1,0
56140,1,376,0,0,0
851410,1,1644,0,0,0
254778,1,267,0,0,0
284014,1,825,0,0,0
57406,3,117,3,0,0
75465,1,521,0,0,0
389383,1,307,0,0,0
180637,1,1644,0,0,0
91300,1,1644,0,0,0
653220,1,76,0,0,0
54619,2,2750,0,1,0
851928,1,760,0,0,0
20844,1,1644,0,0,0
10795,2,157,1,0,0
23574,2,246,1,0,0
126638,1,49,0,0,0
22630,2,550,1,0,0
2846,2,645,1,0,0
57691,1,59,0,0,0
851342,1,1644,0,0,0
25132,2,148,1,0,0
54863,2,1103,1,0,0
219578,1,203,0,0,0
100272216,1,1644,0,0,0
120425,1,14,0,0,0
389141,1,695,0,0,0
398425,1,117,0,0,0
79789,1,307,0,0,0
36809,1,72,0,0,0
8390,1,6,0,0,0
380351,2,223,1,0,0
170791,1,99,0,0,0
380110,1,99,0,0,0
447433,1,187,0,0,0
221442,1,51,0,0,0
245806,3,139,2,1,0
440264,2,351,1,0,0
11546,1,283,0,0,0
84176,1,324,0,0,0
114044,1,14,0,0,0
26659,1,2129,0,0,0
821625,1,262,0,0,0
851135,3,1725,2,1,0
415116,4,1491,5,1,0
109624,1,49,0,0,0
57733,2,199,1,0,0
20901,1,387,0,0,0
2542112,1,135,0,0,0
268890,1,387,0,0,0
20375,1,397,0,0,0
65248,1,321,0,0,0
7594,1,298,0,0,0
54943,4,437,6,0,0
340485,1,57,0,0,0
51012,1,1863,0,0,0
19340,1,521,0,0,0
317703,1,3,0,0,0
64115,2,543,1,0,0
284114,4,712,6,0,0
554207,1,2129,0,0,0
21413,1,11,0,0,0
353299,2,268,1,0,0
255180,1,358,0,0,0
78783,1,42,0,0,0
78998,1,73,0,0,0
85453,1,310,0,0,0
80863,1,31,0,0,0
94031,1,76,0,0,0
55321,1,386,0,0,0
340075,1,377,0,0,0
57030,1,77,0,0,0
856786,1,32,0,0,0
100272147,1,695,0,0,0
10349,2,1203,0,1,0
853262,1,1644,0,0,0
169611,1,2129,0,0,0
79113,1,387,0,0,0
245007,1,34,0,0,0
56513,1,318,0,0,0
22194,1,81,0,0,0
55515,2,276,0,1,0
3783761,2,228,1,0,0
854096,1,1644,0,0,0
850499,1,1644,0,0,0
100952,1,178,0,0,0
281201,1,54,0,0,0
75869,1,299,0,0,0
283748,1,2129,0,0,0
293524,1,57,0,0,0
18537,1,321,0,0,0
55450,2,1916,1,0,0
39765,1,438,0,0,0
54766,1,8,0,0,0
252881,1,85,0,0,0
3080,1,2129,0,0,0
13007,1,49,0,0,0
84954,2,45,1,0,0
387882,3,2371,3,0,0
56191,1,321,0,0,0
854038,1,204,0,0,0
83544,1,12,0,0,0
17975,1,205,0,0,0
360739,1,247,0,0,0
852721,1,1644,0,0,0
1670,3,739,3,0,0
852755,2,147,1,0,0
25636,3,486,2,1,0
270097,1,521,0,0,0
90134,1,1078,0,0,0
29419,1,59,0,0,0
18764,1,38,0,0,0
286097,1,175,0,0,0
284615,1,17,0,0,0
498366,1,247,0,0,0
851433,1,1644,0,0,0
16646,1,48,0,0,0
72042,1,30,0,0,0
220001,2,754,1,0,0
19017,1,35,0,0,0
100363878,1,247,0,0,0
100342572,1,1644,0,0,0
854708,1,432,0,0,0
395688,2,1132,0,1,0
113763,1,108,0,0,0
57751,1,1644,0,0,0
280968,1,112,0,0,0
240057,1,923,0,0,0
401145,1,100,0,0,0
4496,2,27,1,0,0
212514,2,451,1,0,0
2847,2,62,1,0,0
855621,1,50,0,0,0
363633,1,48,0,0,0
829484,1,297,0,0,0
67841,1,69,0,0,0
5383,1,436,0,0,0
18570,3,131,2,1,0
67087,1,394,0,0,0
55304,4,49,1,5,0
29222,1,247,0,0,0
100033435,1,462,0,0,0
728833,1,1863,0,0,0
852788,1,85,0,0,0
68501,1,78,0,0,0
84987,3,206,3,0,0
817506,1,309,0,0,0
734734,1,350,0,0,0
380423,1,54,0,0,0
153396,1,54,0,0,0
851381,1,1644,0,0,0
24586,1,247,0,0,0
135250,1,10,0,0,0
851310,1,380,0,0,0
20851,2,273,1,0,0
91966,1,26,0,0,0
643641,3,161,3,0,0
256356,1,1863,0,0,0
12460,1,196,0,0,0
79605,1,64,0,0,0
79750,1,55,0,0,0
149934,1,27,0,0,0
829315,1,102,0,0,0
26826,1,187,0,0,0
17920,1,93,0,0,0
26782,1,452,0,0,0
27164,3,436,2,1,0
41743,1,180,0,0,0
170670,1,247,0,0,0
29579,1,321,0,0,0
1497091,1,499,0,0,0
1580,3,581,2,1,0
151258,1,57,0,0,0
298203,1,247,0,0,0
154091,2,1005,1,0,0
851908,1,275,0,0,0
66795,2,118,0,1,0
51054,1,7,0,0,0
407610,2,278,0,1,0
820986,1,102,0,0,0
728392,1,267,0,0,0
170626,3,402,3,0,0
19170,1,321,0,0,0
854138,3,416,2,1,0
55303,1,2129,0,0,0
84016,2,359,1,0,0
445341,3,788,0,3,0
100365943,1,247,0,0,0
25059,3,80,3,0,0
100126693,1,457,0,0,0
84215,2,284,0,1,0
64051,1,521,0,0,0
84895,2,1313,1,0,0
227541,1,521,0,0,0
20587,1,405,0,0,0
29923,1,45,0,0,0
57583,1,95,0,0,0
253650,1,461,0,0,0
855645,1,1644,0,0,0
79646,2,1869,1,0,0
19769,1,387,0,0,0
85474,1,244,0,0,0
207147,1,34,0,0,0
374308,1,129,0,0,0
26815,1,621,0,0,0
854913,1,1644,0,0,0
856411,1,1644,0,0,0
840989,1,102,0,0,0
83550,2,545,1,0,0
856371,1,1644,0,0,0
9426,1,380,0,0,0
30946,1,240,0,0,0
7870,1,42,0,0,0
64582,3,428,3,0,0
68612,1,63,0,0,0
852875,1,1644,0,0,0
285498,1,1863,0,0,0
78938,2,435,0,1,0
3535,4,715,6,0,0
281667,2,1057,0,1,0
853427,1,1644,0,0,0
6528,3,1029,2,1,0
51524,1,400,0,0,0
26853,1,462,0,0,0
81830,1,32,0,0,0
652972,1,99,0,0,0
307309,2,561,0,1,0
856148,1,1644,0,0,0
100101629,1,47,0,0,0
1487705,1,234,0,0,0
66899,1,76,0,0,0
276770,1,49,0,0,0
7190,1,607,0,0,0
10357,1,240,0,0,0
152110,2,671,1,0,0
30814,2,38,1,0,0
856794,1,1644,0,0,0
854435,1,1644,0,0,0
830009,1,102,0,0,0
228829,1,998,0,0,0
394303,1,387,0,0,0
57829,1,40,0,0,0
283120,1,139,0,0,0
855689,1,612,0,0,0
856195,1,1644,0,0,0
171140,1,10,0,0,0
12465,2,784,1,0,0
24642,1,247,0,0,0
854505,1,1644,0,0,0
6043,2,1629,1,0,0
855886,1,1644,0,0,0
56459,1,168,0,0,0
307799,1,387,0,0,0
375010,2,174,1,0,0
25735,1,15,0,0,0
53313,1,321,0,0,0
83797,1,63,0,0,0
79947,5,124,10,0,0
113157,1,695,0,0,0
4276,3,23,1,2,0
343472,1,386,0,0,0
303599,2,30,1,0,0
245446,1,106,0,0,0
20404,1,521,0,0,0
361712,1,247,0,0,0
854778,1,1644,0,0,0
56107,1,307,0,0,0
200844,1,175,0,0,0
20873,4,555,6,0,0
69104,1,81,0,0,0
405788,1,124,0,0,0
7789,2,47,0,1,0
9194,2,103,1,0,0
64405,1,1644,0,0,0
7776,1,61,0,0,0
92196,2,95,1,0,0
851726,1,1644,0,0,0
79160,1,86,0,0,0
69260,2,569,0,1,0
259240,1,686,0,0,0
852108,1,1644,0,0,0
854131,1,365,0,0,0
281439,1,8,0,0,0
56488,1,250,0,0,0
28940,1,539,0,0,0
107975,1,521,0,0,0
6939,1,267,0,0,0
29635,1,247,0,0,0
399461,1,889,0,0,0
69202,1,91,0,0,0
80183,2,318,1,0,0
17451,1,76,0,0,0
171177,1,20,0,0,0
644934,1,95,0,0,0
855943,1,1644,0,0,0
92312,2,2461,0,1,0
125111,1,137,0,0,0
17164,1,1253,0,0,0
129521,1,2,0,0,0
13823,2,906,0,1,0
55065,2,171,1,0,0
64516,1,17,0,0,0
24297,1,24,0,0,0
15461,1,206,0,0,0
64180,1,150,0,0,0
22982,1,93,0,0,0
51277,1,129,0,0,0
113402,2,104,1,0,0
57502,2,152,0,1,0
440556,1,2129,0,0,0
400011,1,695,0,0,0
7558,2,162,1,0,0
5051,1,15,0,0,0
100525777,1,22,0,0,0
56139,1,376,0,0,0
74360,1,74,0,0,0
100131561,1,452,0,0,0
7941,5,960,9,1,0
395839,1,2,0,0,0
388561,1,1150,0,0,0
19361,1,87,0,0,0
853784,1,36,0,0,0
168451,2,142,1,0,0
55264,1,51,0,0,0
14661,1,8,0,0,0
266727,1,44,0,0,0
84436,1,1863,0,0,0
70620,1,521,0,0,0
53872,2,397,1,0,0
11857,1,16,0,0,0
390321,1,44,0,0,0
399814,1,686,0,0,0
340146,1,175,0,0,0
146378,1,66,0,0,0
100009050,1,29,0,0,0
221711,1,2129,0,0,0
146923,2,66,1,0,0
12675,1,318,0,0,0
85301,1,273,0,0,0
22031,2,69,1,0,0
175532,2,1792,1,0,0
21912,1,39,0,0,0
10520,1,100,0,0,0
223701,1,108,0,0,0
69710,1,289,0,0,0
148113,1,621,0,0,0
84068,1,53,0,0,0
287931,1,36,0,0,0
3807,2,129,1,0,0
162517,1,686,0,0,0
84765,1,266,0,0,0
856682,1,1644,0,0,0
54825,1,25,0,0,0
653162,1,695,0,0,0
14174,1,421,0,0,0
74112,1,102,0,0,0
30010,1,28,0,0,0
94271,1,247,0,0,0
74365,1,387,0,0,0
140767,3,134,3,0,0
28232,2,33,1,0,0
24245,1,247,0,0,0
16876,2,776,0,1,0
13607,1,13,0,0,0
853318,1,21,0,0,0
855291,1,1644,0,0,0
53420,1,521,0,0,0
56193,2,434,0,1,0
22033,2,29,1,0,0
853272,1,1644,0,0,0
84684,1,47,0,0,0
281555,1,100,0,0,0
375850,1,279,0,0,0
158584,1,2129,0,0,0
220042,1,607,0,0,0
93550,1,20,0,0,0
853357,1,1644,0,0,0
745,0,0,0,0,0
2539480,1,159,0,0,0
56981,1,184,0,0,0
166647,2,170,1,0,0
100294190,1,48,0,0,0
64678,1,96,0,0,0
6702,1,52,0,0,0
219287,1,416,0,0,0
513971,1,20,0,0,0
55943,2,434,0,1,0
23308,2,69,1,0,0
855257,1,1644,0,0,0
100363176,1,48,0,0,0
43849,2,353,1,0,0
24,1,4,0,0,0
57158,1,20,0,0,0
222553,1,57,0,0,0
400120,1,2129,0,0,0
284358,1,15,0,0,0
852617,1,1644,0,0,0
83589,1,70,0,0,0
55260,3,389,3,0,0
85345,1,47,0,0,0
63910,1,470,0,0,0
853668,1,1644,0,0,0
2703391,1,393,0,0,0
853758,1,1644,0,0,0
856584,1,1644,0,0,0
830941,1,102,0,0,0
382090,1,37,0,0,0
152078,1,686,0,0,0
64446,2,298,1,0,0
512891,1,49,0,0,0
64106,1,3,0,0,0
171500,1,64,0,0,0
6037,1,267,0,0,0
352909,2,1260,1,0,0
56187,1,76,0,0,0
2703420,1,393,0,0,0
28234,1,29,0,0,0
853181,1,1644,0,0,0
854734,1,1644,0,0,0
852498,1,1644,0,0,0
148898,1,15,0,0,0
91227,1,84,0,0,0
619569,1,621,0,0,0
114783,2,241,1,0,0
28825,1,190,0,0,0
20362,1,521,0,0,0
67420,1,289,0,0,0
316265,1,247,0,0,0
727803,1,695,0,0,0
734277,2,850,0,1,0
85460,1,42,0,0,0
25033,1,357,0,0,0
854513,1,1644,0,0,0
15239,1,1644,0,0,0
54826,2,527,1,0,0
76580,2,1709,0,1,0
14960,1,359,0,0,0
310218,1,291,0,0,0
81870,1,915,0,0,0
284613,2,46,1,0,0
285556,1,380,0,0,0
168090,1,2129,0,0,0
171082,1,247,0,0,0
100365196,1,247,0,0,0
338094,1,2129,0,0,0
104721,1,76,0,0,0
401474,1,80,0,0,0
856420,1,1644,0,0,0
57828,1,265,0,0,0
824128,1,306,0,0,0
89845,3,493,3,0,0
66212,1,92,0,0,0
12034,1,387,0,0,0
57687,2,2150,1,0,0
57452,1,122,0,0,0
267012,1,7,0,0,0
9752,1,376,0,0,0
20200,1,321,0,0,0
11308,1,178,0,0,0
100527963,1,24,0,0,0
64645,1,1863,0,0,0
67955,1,265,0,0,0
312451,1,69,0,0,0
66593,1,161,0,0,0
280993,1,62,0,0,0
29931,2,1130,0,1,0
67630,1,318,0,0,0
19360,1,289,0,0,0
18256,1,76,0,0,0
113984,1,243,0,0,0
643382,2,131,1,0,0
119385,2,572,1,0,0
340390,1,179,0,0,0
200298,1,55,0,0,0
692227,1,452,0,0,0
380451,1,59,0,0,0
287845,1,247,0,0,0
101060200,1,192,0,0,0
116563,1,5,0,0,0
100130302,1,760,0,0,0
85316,1,5,0,0,0
851372,1,96,0,0,0
3565776,1,109,0,0,0
2703379,1,393,0,0,0
167359,1,2129,0,0,0
389123,1,78,0,0,0
79652,1,280,0,0,0
31251,1,29,0,0,0
100131827,1,215,0,0,0
677813,1,452,0,0,0
828511,1,262,0,0,0
504856,1,138,0,0,0
25585,1,17,0,0,0
115584,1,121,0,0,0
819731,1,102,0,0,0
835699,1,262,0,0,0
94091,1,149,0,0,0
830424,1,77,0,0,0
117103,1,96,0,0,0
2703358,1,393,0,0,0
856027,1,1644,0,0,0
391211,1,67,0,0,0
3747,1,9,0,0,0
852589,1,1644,0,0,0
11610,1,9,0,0,0
853447,1,1644,0,0,0
24212,1,247,0,0,0
501628,1,247,0,0,0
26236,1,76,0,0,0
100131689,1,215,0,0,0
18701,1,4,0,0,0
851676,1,1644,0,0,0
850877,1,1644,0,0,0
399473,1,234,0,0,0
827052,1,262,0,0,0
288663,1,247,0,0,0
54299,1,202,0,0,0
65180,1,17,0,0,0
10840,1,153,0,0,0
850744,1,16,0,0,0
4064,1,3,0,0,0
10371,3,94,2,1,0
851617,1,21,0,0,0
18018,1,41,0,0,0
79957,1,56,0,0,0
10333,3,261,3,0,0
853612,1,1644,0,0,0
53919,1,14,0,0,0
100361818,1,117,0,0,0
838935,1,163,0,0,0
380481,1,20,0,0,0
252971,1,125,0,0,0
124641,3,331,3,0,0
364834,1,48,0,0,0
10446,1,3,0,0,0
817045,1,102,0,0,0
387357,1,114,0,0,0
219874,1,1863,0,0,0
24108,1,318,0,0,0
64066,1,252,0,0,0
4636,2,2591,1,0,0
19070,1,521,0,0,0
84891,1,289,0,0,0
20091,1,18,0,0,0
554236,2,2150,1,0,0
136332,1,132,0,0,0
851332,1,1644,0,0,0
3988,1,1863,0,0,0
15382,1,76,0,0,0
92370,2,202,1,0,0
828681,1,35,0,0,0
851169,1,1644,0,0,0
79758,1,130,0,0,0
12759,1,12,0,0,0
286770,1,104,0,0,0
12937,1,76,0,0,0
387753,1,208,0,0,0
100340842,2,95,1,0,0
733594,1,24,0,0,0
852686,1,1644,0,0,0
91433,2,45,1,0,0
852177,1,1644,0,0,0
300880,1,247,0,0,0
317705,1,78,0,0,0
4584,1,416,0,0,0
91522,3,207,3,0,0
55937,3,49,3,0,0
283600,2,80,1,0,0
81832,1,490,0,0,0
396040,1,54,0,0,0
853149,1,1644,0,0,0
10745,1,80,0,0,0
55539,1,44,0,0,0
208650,1,289,0,0,0
56705,1,39,0,0,0
83718,1,217,0,0,0
54067,1,686,0,0,0
56725,1,126,0,0,0
338751,1,17,0,0,0
18708,2,560,0,1,0
253559,1,96,0,0,0
13998,1,118,0,0,0
100157327,1,58,0,0,0
286987,1,247,0,0,0
66934,1,50,0,0,0
132851,3,2911,3,0,0
853920,1,1644,0,0,0
23250,3,496,3,0,0
33505,1,283,0,0,0
855655,1,1644,0,0,0
100361858,1,247,0,0,0
12343,3,955,2,1,0
838633,1,197,0,0,0
506900,1,606,0,0,0
161176,1,209,0,0,0
28639,1,152,0,0,0
71804,1,178,0,0,0
284207,1,117,0,0,0
856700,1,1644,0,0,0
733264,1,117,0,0,0
53838,1,153,0,0,0
83620,1,138,0,0,0
23437,1,64,0,0,0
851493,1,1644,0,0,0
2703407,1,393,0,0,0
55997,1,83,0,0,0
164091,2,2150,0,1,0
100359517,1,247,0,0,0
856519,1,19,0,0,0
677833,1,452,0,0,0
23245,2,107,1,0,0
246182,1,273,0,0,0
57600,1,1,0,0,0
303185,2,19,1,0,0
18033,1,139,0,0,0
347273,2,2435,1,0,0
380559,1,48,0,0,0
856247,1,1644,0,0,0
389206,1,405,0,0,0
219855,1,17,0,0,0
226778,1,387,0,0,0
11472,1,13,0,0,0
83766,1,146,0,0,0
283869,2,19,1,0,0
854130,1,1644,0,0,0
79153,1,506,0,0,0
786,1,221,0,0,0
361732,1,247,0,0,0
108058,2,906,0,1,0
79157,1,280,0,0,0
427887,1,262,0,0,0
287571,1,247,0,0,0
13211,1,76,0,0,0
441476,1,50,0,0,0
10343,2,536,0,1,0
653566,1,621,0,0,0
30062,1,153,0,0,0
239027,1,178,0,0,0
15242,1,21,0,0,0
9308,2,162,1,0,0
301458,1,247,0,0,0
56327,1,51,0,0,0
114559,1,151,0,0,0
100130417,1,1644,0,0,0
12571,1,318,0,0,0
305288,1,247,0,0,0
74268,1,387,0,0,0
16772,2,70,0,1,0
5023,2,19,1,0,0
91461,1,57,0,0,0
165545,1,273,0,0,0
17347,2,435,0,1,0
222234,1,354,0,0,0
326273,1,91,0,0,0
595136,1,387,0,0,0
851073,1,1644,0,0,0
831020,1,262,0,0,0
150290,1,91,0,0,0
499110,1,291,0,0,0
854495,1,1644,0,0,0
18227,1,18,0,0,0
833541,1,262,0,0,0
4494,2,202,1,0,0
29810,1,321,0,0,0
75829,1,281,0,0,0
76007,1,22,0,0,0
216831,1,521,0,0,0
4826,2,2142,1,0,0
310378,1,247,0,0,0
851557,1,93,0,0,0
21813,1,21,0,0,0
211949,1,49,0,0,0
79755,1,146,0,0,0
9407,1,204,0,0,0
390531,1,221,0,0,0
115653,1,35,0,0,0
22854,1,2,0,0,0
797,2,90,1,0,0
728957,1,76,0,0,0
820102,1,262,0,0,0
123264,2,99,1,0,0
26431,1,318,0,0,0
73442,1,521,0,0,0
54741,2,1886,1,0,0
851105,1,1644,0,0,0
320191,1,521,0,0,0
55277,1,96,0,0,0
79679,1,3,0,0,0
84144,1,28,0,0,0
855176,1,1644,0,0,0
22195,2,38,1,0,0
22342,1,521,0,0,0
25751,1,291,0,0,0
127124,1,44,0,0,0
856103,1,1644,0,0,0
15110,1,612,0,0,0
131177,1,38,0,0,0
78894,1,149,0,0,0
2703365,1,393,0,0,0
83529,1,59,0,0,0
21940,1,506,0,0,0
3451,1,15,0,0,0
2797,1,2129,0,0,0
9283,1,25,0,0,0
137682,2,213,1,0,0
677775,2,1629,1,0,0
395832,1,147,0,0,0
19053,1,321,0,0,0
539521,1,19,0,0,0
15901,1,199,0,0,0
223864,1,100,0,0,0
22798,2,71,1,0,0
392465,1,256,0,0,0
59352,1,494,0,0,0
11911,1,71,0,0,0
817200,1,280,0,0,0
60563,1,124,0,0,0
26557,1,96,0,0,0
57440,1,65,0,0,0
79094,1,97,0,0,0
399396,2,682,1,0,0
25621,1,247,0,0,0
14467,1,521,0,0,0
295230,1,247,0,0,0
820001,1,262,0,0,0
407835,1,452,0,0,0
441246,2,591,1,0,0
1188,1,273,0,0,0
12369,1,42,0,0,0
1306,1,1863,0,0,0
653268,1,432,0,0,0
72948,1,387,0,0,0
396440,1,12,0,0,0
2703421,1,393,0,0,0
216233,2,272,0,1,0
221547,1,458,0,0,0
288588,1,48,0,0,0
131601,2,2213,1,0,0
216439,1,387,0,0,0
227737,1,24,0,0,0
851978,1,1644,0,0,0
128497,1,298,0,0,0
149563,1,2129,0,0,0
851221,1,1644,0,0,0
13866,1,96,0,0,0
440519,1,74,0,0,0
74006,1,612,0,0,0
339324,3,442,3,0,0
191573,1,291,0,0,0
2703431,1,393,0,0,0
25469,1,126,0,0,0
74318,1,42,0,0,0
93377,1,521,0,0,0
20860,1,76,0,0,0
852772,1,283,0,0,0
24338,1,71,0,0,0
104886,1,521,0,0,0
398823,1,265,0,0,0
158046,1,163,0,0,0
151242,1,417,0,0,0
27094,1,93,0,0,0
22337,1,290,0,0,0
100361008,1,247,0,0,0
3077539,1,170,0,0,0
60462,1,78,0,0,0
20186,1,266,0,0,0
853705,2,1665,1,0,0
353149,1,2129,0,0,0
10164,2,45,1,0,0
25981,1,2129,0,0,0
824956,1,255,0,0,0
26664,1,47,0,0,0
375611,1,43,0,0,0
855143,1,1644,0,0,0
55380,1,24,0,0,0
281791,1,19,0,0,0
854328,1,1644,0,0,0
645958,1,154,0,0,0
50856,1,120,0,0,0
852467,1,1644,0,0,0
56716,1,379,0,0,0
18082,1,521,0,0,0
125336,1,85,0,0,0
688272,1,92,0,0,0
64466,1,394,0,0,0
388707,1,695,0,0,0
100335534,1,70,0,0,0
389396,1,70,0,0,0
817832,1,262,0,0,0
498284,1,247,0,0,0
51046,1,30,0,0,0
17909,1,291,0,0,0
831870,1,262,0,0,0
67296,2,272,0,1,0
114562,1,247,0,0,0
5483,1,105,0,0,0
22272,1,387,0,0,0
1769,1,194,0,0,0
2703388,1,393,0,0,0
259294,1,5,0,0,0
21781,2,77,1,0,0
360471,1,310,0,0,0
853969,1,1644,0,0,0
140880,1,54,0,0,0
50934,1,59,0,0,0
282319,1,325,0,0,0
235106,1,387,0,0,0
67469,1,16,0,0,0
856024,1,1644,0,0,0
18125,1,521,0,0,0
9082,1,612,0,0,0
56421,1,521,0,0,0
396486,1,252,0,0,0
291981,1,250,0,0,0
70350,1,521,0,0,0
25829,2,109,1,0,0
642812,1,695,0,0,0
401068,1,2129,0,0,0
390616,1,17,0,0,0
5301,1,132,0,0,0
158586,1,1863,0,0,0
25987,1,113,0,0,0
421534,2,14,1,0,0
157807,1,10,0,0,0
29381,1,189,0,0,0
12648,1,283,0,0,0
235344,1,119,0,0,0
13644,1,407,0,0,0
646377,1,1225,0,0,0
105377,1,73,0,0,0
727866,1,127,0,0,0
217012,1,49,0,0,0
150921,2,391,0,1,0
84027,1,7,0,0,0
851723,1,31,0,0,0
79145,1,112,0,0,0
140639,1,1644,0,0,0
21838,1,387,0,0,0
4185,2,107,1,0,0
834207,1,262,0,0,0
13388,1,1,0,0,0
835411,1,255,0,0,0
406891,2,2000,0,1,0
55328,1,40,0,0,0
13682,1,129,0,0,0
57722,1,197,0,0,0
14202,1,76,0,0,0
22596,1,67,0,0,0
66108,1,387,0,0,0
158158,1,3,0,0,0
100348842,2,135,1,0,0
260429,1,2129,0,0,0
213019,1,416,0,0,0
79683,1,1863,0,0,0
852977,1,1644,0,0,0
90462,1,253,0,0,0
219654,1,95,0,0,0
304543,1,247,0,0,0
399457,1,387,0,0,0
15258,1,65,0,0,0
729727,1,81,0,0,0
200261,3,962,2,1,0
853777,1,1644,0,0,0
246269,1,170,0,0,0
326594,1,115,0,0,0
1767,1,136,0,0,0
23807,1,53,0,0,0
100288805,1,1644,0,0,0
224727,1,46,0,0,0
77113,1,1225,0,0,0
850930,1,158,0,0,0
653219,1,76,0,0,0
850385,1,1644,0,0,0
100353054,1,15,0,0,0
836200,1,262,0,0,0
854373,1,1644,0,0,0
56350,1,51,0,0,0
401288,1,289,0,0,0
106894,1,17,0,0,0
13505,1,146,0,0,0
852317,1,1644,0,0,0
296966,1,247,0,0,0
285231,2,251,1,0,0
91851,1,16,0,0,0
389941,1,90,0,0,0
25747,2,965,1,0,0
728441,1,8,0,0,0
388558,1,19,0,0,0
100507321,1,1644,0,0,0
14815,1,897,0,0,0
84071,2,124,1,0,0
378465,2,479,1,0,0
851061,1,1644,0,0,0
18514,1,104,0,0,0
54807,1,143,0,0,0
18952,1,521,0,0,0
256158,1,457,0,0,0
101,1,22,0,0,0
124093,1,63,0,0,0
6581,2,650,0,1,0
502887,1,247,0,0,0
14269,1,521,0,0,0
9084,1,2129,0,0,0
17721,1,387,0,0,0
193034,1,17,0,0,0
653857,1,58,0,0,0
83744,1,129,0,0,0
67145,1,521,0,0,0
284098,1,94,0,0,0
787528,1,36,0,0,0
499485,1,247,0,0,0
14682,1,87,0,0,0
51136,3,1473,3,0,0
382913,1,1644,0,0,0
145376,1,78,0,0,0
399314,1,170,0,0,0
33114,1,175,0,0,0
68202,1,387,0,0,0
199713,1,109,0,0,0
855691,1,1644,0,0,0
14702,1,184,0,0,0
221393,1,686,0,0,0
731682,1,48,0,0,0
148014,1,198,0,0,0
286906,1,247,0,0,0
440419,2,53,1,0,0
254879,1,197,0,0,0
390151,1,490,0,0,0
17494231,1,159,0,0,0
339184,1,2129,0,0,0
3077490,1,22,0,0,0
108888,1,76,0,0,0
